%time,field.header.seq,field.header.stamp,field.header.frame_id,field.name0,field.name1,field.name2,field.name3,field.position0,field.position1,field.position2,field.position3,field.velocity0,field.velocity1,field.velocity2,field.velocity3,field.effort0,field.effort1,field.effort2,field.effort3
259205000000,2591,259200000000,,front_steering_joint,front_wheel_joint,left_wheel_joint,right_wheel_joint,-8.06576063677,-9.23016841996,-30.4556060238,64.086222493,-10.0239734542,-1.41335677464,0.16204532153,-0.152235518209,0.0,0.0,0.0,0.0
259305000000,2592,259300000000,,front_steering_joint,front_wheel_joint,left_wheel_joint,right_wheel_joint,-9.0633892729,-9.43179582524,-30.3898251505,64.0775132009,-9.80720327037,-2.28897783142,0.901697385354,0.259972204076,0.0,0.0,0.0,0.0
259405000000,2593,259400000000,,front_steering_joint,front_wheel_joint,left_wheel_joint,right_wheel_joint,-10.0616655454,-9.7183824799,-30.2829030859,64.14434488,-9.99633417661,-2.88267506455,0.731807712853,1.31768991047,0.0,0.0,0.0,0.0
259505000000,2594,259500000000,,front_steering_joint,front_wheel_joint,left_wheel_joint,right_wheel_joint,-11.0606790293,-10.0675554405,-30.2786066121,64.3602403974,-9.98886176815,-3.27763413605,-0.404468961827,2.47646339273,0.0,0.0,0.0,0.0
259605000000,2595,259600000000,,front_steering_joint,front_wheel_joint,left_wheel_joint,right_wheel_joint,-12.0542646406,-10.4706978286,-30.3717334063,64.5500401072,-9.94532249633,-4.16507149825,-1.73651594014,1.52061098731,0.0,0.0,0.0,0.0
259705000000,2596,259700000000,,front_steering_joint,front_wheel_joint,left_wheel_joint,right_wheel_joint,-11.1185933857,-10.9504675948,-30.643503811,64.6926619874,9.99224502415,-4.69444643567,-3.26699354544,1.22022353542,0.0,0.0,0.0,0.0
259805000000,2597,259800000000,,front_steering_joint,front_wheel_joint,left_wheel_joint,right_wheel_joint,-12.0566970508,-11.4882027026,-30.9860967133,64.7850282118,-10.0135428295,-5.06393352971,-3.75022730333,0.469705945753,0.0,0.0,0.0,0.0
259905000000,2598,259900000000,,front_steering_joint,front_wheel_joint,left_wheel_joint,right_wheel_joint,-11.1183483267,-12.0507189258,-31.390672633,64.7970428375,9.9989909909,-5.55314123125,-4.10314196705,0.0161088206363,0.0,0.0,0.0,0.0
260005000000,2599,260000000000,,front_steering_joint,front_wheel_joint,left_wheel_joint,right_wheel_joint,-12.0550532679,-12.6545271286,-31.7639236077,64.7665578108,-9.9858069037,-6.07079319176,-3.58421653597,-1.00394622273,0.0,0.0,0.0,0.0
260105000000,2600,260100000000,,front_steering_joint,front_wheel_joint,left_wheel_joint,right_wheel_joint,-11.1179664076,-13.3266718701,-32.2181093077,64.6926673403,10.0091948753,-6.85420095749,-5.03487093304,-0.307649249247,0.0,0.0,0.0,0.0
260205000000,2601,260200000000,,front_steering_joint,front_wheel_joint,left_wheel_joint,right_wheel_joint,-12.052625002,-14.062356982,-32.7090023567,64.6486827998,-9.95299558737,-7.27663790195,-4.79403954305,-1.19982809019,0.0,0.0,0.0,0.0
260305000000,2602,260300000000,,front_steering_joint,front_wheel_joint,left_wheel_joint,right_wheel_joint,-11.1134939826,-14.7476420418,-33.237788197,64.5272998039,9.97134442599,-6.85345808989,-5.58028827476,-0.722572911213,0.0,0.0,0.0,0.0
260405000000,2603,260400000000,,front_steering_joint,front_wheel_joint,left_wheel_joint,right_wheel_joint,-10.1142155411,-15.3925281859,-33.7766952796,64.5167675739,9.98130542242,-6.46519414751,-5.22613407808,0.42541067693,0.0,0.0,0.0,0.0
260505000000,2604,260500000000,,front_steering_joint,front_wheel_joint,left_wheel_joint,right_wheel_joint,-9.1158253375,-15.9847520191,-34.2070106736,64.5048431786,9.94500541294,-5.97383578549,-3.37056412212,-0.708236667818,0.0,0.0,0.0,0.0
260605000000,2605,260600000000,,front_steering_joint,front_wheel_joint,left_wheel_joint,right_wheel_joint,-8.11933362802,-16.5378665045,-34.4407968559,64.3621750805,9.99653126759,-5.54378804434,-1.41051567353,-2.0819628726,0.0,0.0,0.0,0.0
260705000000,2606,260700000000,,front_steering_joint,front_wheel_joint,left_wheel_joint,right_wheel_joint,-7.12019733157,-17.0465141569,-34.4971953056,64.0892106738,9.87079644063,-5.1320810103,-0.429971655984,-3.114374005,0.0,0.0,0.0,0.0
260805000000,2607,260800000000,,front_steering_joint,front_wheel_joint,left_wheel_joint,right_wheel_joint,-6.12465216255,-17.5182566219,-34.5957823177,63.7399537878,9.99596198982,-4.63290052056,-1.9133252635,-3.08767324777,0.0,0.0,0.0,0.0
260905000000,2608,260900000000,,front_steering_joint,front_wheel_joint,left_wheel_joint,right_wheel_joint,-5.12878565016,-17.9434884732,-34.9059627871,63.5053530197,9.99248408514,-4.20812829935,-4.12128666951,-1.69162899984,0.0,0.0,0.0,0.0
261005000000,2609,261000000000,,front_steering_joint,front_wheel_joint,left_wheel_joint,right_wheel_joint,-4.130262505,-18.3204584179,-35.3083983739,63.3952312727,9.99460257587,-3.80707373304,-3.89809929147,-0.563958810594,0.0,0.0,0.0,0.0
261105000000,2610,261100000000,,front_steering_joint,front_wheel_joint,left_wheel_joint,right_wheel_joint,-3.12970511753,-18.652995978,-35.6694361735,63.3816201375,10.0540655412,-3.17895153135,-3.02677225241,-0.264010216659,0.0,0.0,0.0,0.0
261205000000,2611,261205000000,,front_steering_joint,front_wheel_joint,left_wheel_joint,right_wheel_joint,-2.13255350536,-18.9229981811,-35.8713092683,63.2806208435,9.98326341747,-2.77188106021,-1.12620809243,-1.6937219249,0.0,0.0,0.0,0.0
261305000000,2612,261300000000,,front_steering_joint,front_wheel_joint,left_wheel_joint,right_wheel_joint,-1.13343958952,-19.1496766687,-35.9117850959,63.0734451473,9.99907112923,-2.15686252527,-0.212420376379,-2.01669897035,0.0,0.0,0.0,0.0
261405000000,2613,261400000000,,front_steering_joint,front_wheel_joint,left_wheel_joint,right_wheel_joint,-0.135219168637,-19.3204399484,-35.9848835168,62.9047903801,10.0042216247,-1.53561725491,-1.24159723041,-1.525840745,0.0,0.0,0.0,0.0
261505000000,2614,261500000000,,front_steering_joint,front_wheel_joint,left_wheel_joint,right_wheel_joint,0.865103226405,-19.4262633678,-36.1288236505,62.7798804084,10.0093966995,-0.99208126525,-1.37713207611,-0.885212740427,0.0,0.0,0.0,0.0
261605000000,2615,261600000000,,front_steering_joint,front_wheel_joint,left_wheel_joint,right_wheel_joint,1.86604550317,-19.476006679,-36.2323046773,62.7016324072,9.99819964951,-0.55570311414,-0.66311353301,-0.690148080729,0.0,0.0,0.0,0.0
261705000000,2616,261700000000,,front_steering_joint,front_wheel_joint,left_wheel_joint,right_wheel_joint,2.86575741622,-19.4929935128,-36.2730701914,62.6717839654,9.999811684,-0.0876519170127,-0.216058713937,0.0684494425867,0.0,0.0,0.0,0.0
261805000000,2617,261800000000,,front_steering_joint,front_wheel_joint,left_wheel_joint,right_wheel_joint,3.86655379908,-19.4624196977,-36.2741267772,62.6814107772,10.0033862441,0.37318849244,0.303733757635,0.151086757984,0.0,0.0,0.0,0.0
261905000000,2618,261900000000,,front_steering_joint,front_wheel_joint,left_wheel_joint,right_wheel_joint,4.86618108489,-19.3707584139,-36.293005564,62.7301086177,9.98878387072,0.767104620751,-0.112937612978,0.300824323979,0.0,0.0,0.0,0.0
262000000000,2619,262000000000,,front_steering_joint,front_wheel_joint,left_wheel_joint,right_wheel_joint,5.86600937871,-19.2379091389,-36.2781990026,62.7636352997,10.0097427527,1.32598211162,0.373402229028,0.559831321034,0.0,0.0,0.0,0.0
262105000000,2620,262100000000,,front_steering_joint,front_wheel_joint,left_wheel_joint,right_wheel_joint,6.86246243298,-19.0445601043,-36.2123236496,62.8558258142,10.011223993,1.84509389646,1.11795824494,0.770759415801,0.0,0.0,0.0,0.0
262205000000,2621,262200000000,,front_steering_joint,front_wheel_joint,left_wheel_joint,right_wheel_joint,7.86153602684,-18.8002833911,-36.0229929898,62.875395024,10.0010539687,2.24036089524,2.03334003066,0.0633713988696,0.0,0.0,0.0,0.0
262305000000,2622,262300000000,,front_steering_joint,front_wheel_joint,left_wheel_joint,right_wheel_joint,8.8596451717,-18.5120632165,-35.879318239,62.8450392698,9.88605525528,3.31596085115,1.02105241277,-0.873327419618,0.0,0.0,0.0,0.0
262405000000,2623,262400000000,,front_steering_joint,front_wheel_joint,left_wheel_joint,right_wheel_joint,7.92332636418,-18.1141944718,-35.7806281244,62.6456091584,-10.0067666182,4.00941061325,0.928260335347,-2.64862391708,0.0,0.0,0.0,0.0
262505000000,2624,262500000000,,front_steering_joint,front_wheel_joint,left_wheel_joint,right_wheel_joint,8.86173649883,-17.6629092191,-35.7403455129,62.4128400305,9.75515200201,4.88666653199,-0.205722871411,-2.40923044606,0.0,0.0,0.0,0.0
262605000000,2625,262605000000,,front_steering_joint,front_wheel_joint,left_wheel_joint,right_wheel_joint,7.92367528151,-17.1045030355,-35.7321190989,62.0466991638,-9.97444082287,5.63955570677,0.412378260548,-4.229522042,0.0,0.0,0.0,0.0
262705000000,2626,262700000000,,front_steering_joint,front_wheel_joint,left_wheel_joint,right_wheel_joint,8.86143707378,-16.479424723,-35.6978500032,61.624880496,10.0069567736,6.05548056009,-0.179853407187,-4.28910393331,0.0,0.0,0.0,0.0
262805000000,2627,262800000000,,front_steering_joint,front_wheel_joint,left_wheel_joint,right_wheel_joint,7.92243769248,-15.8171889306,-35.7331204857,61.156080342,-10.0066042037,6.78383588616,-0.22411598243,-4.76151207149,0.0,0.0,0.0,0.0
262905000000,2628,262900000000,,front_steering_joint,front_wheel_joint,left_wheel_joint,right_wheel_joint,8.86071792377,-15.0920260722,-35.7621826915,60.6900545864,10.0137068494,7.33261833557,-1.03923248518,-4.52214517268,0.0,0.0,0.0,0.0
263005000000,2629,263000000000,,front_steering_joint,front_wheel_joint,left_wheel_joint,right_wheel_joint,7.92403508739,-14.2975522122,-35.8471207353,60.1647535213,-9.98884612347,7.93364623453,-0.232451959784,-5.66824979046,0.0,0.0,0.0,0.0
263105000000,2630,263100000000,,front_steering_joint,front_wheel_joint,left_wheel_joint,right_wheel_joint,8.86443475499,-13.450537123,-35.8817193688,59.6203937092,10.1232552205,8.61952954969,-1.15683339598,-5.45592781225,0.0,0.0,0.0,0.0
263205000000,2631,263200000000,,front_steering_joint,front_wheel_joint,left_wheel_joint,right_wheel_joint,7.93036221576,-12.5230718123,-35.9963924822,59.0173173741,-9.99589318346,9.18743014606,-0.582733469687,-6.49460064375,0.0,0.0,0.0,0.0
263305000000,2632,263300000000,,front_steering_joint,front_wheel_joint,left_wheel_joint,right_wheel_joint,8.86812316267,-11.5442027514,-36.0541354134,58.3707485772,9.96841727488,9.91761119147,-1.15371182671,-6.78730143335,0.0,0.0,0.0,0.0
263405000000,2633,263400000000,,front_steering_joint,front_wheel_joint,left_wheel_joint,right_wheel_joint,7.93095541456,-10.531582872,-36.188708209,57.6327034541,-10.0363744487,10.1688946612,-1.18914455435,-7.73771658268,0.0,0.0,0.0,0.0
263505000000,2634,263500000000,,front_steering_joint,front_wheel_joint,left_wheel_joint,right_wheel_joint,8.86827890229,-9.51369529961,-36.291538915,56.8868063193,9.92476037135,10.3850079984,-1.30647925393,-7.72312743848,0.0,0.0,0.0,0.0
263605000000,2635,263600000000,,front_steering_joint,front_wheel_joint,left_wheel_joint,right_wheel_joint,7.92794992622,-8.50547892457,-36.4283189365,56.0752256164,-9.99155497599,9.97103512711,-1.16967605004,-8.10111145638,0.0,0.0,0.0,0.0
263705000000,2636,263705000000,,front_steering_joint,front_wheel_joint,left_wheel_joint,right_wheel_joint,8.86869830597,-7.50565073664,-36.5430171229,55.3088100848,10.0043341249,9.99087123995,-1.75401118011,-7.25525447173,0.0,0.0,0.0,0.0
263805000000,2637,263800000000,,front_steering_joint,front_wheel_joint,left_wheel_joint,right_wheel_joint,7.93001886563,-6.49950172958,-36.7262678165,54.5576633254,-9.9969180185,10.1235655719,-1.24306194738,-7.84268005779,0.0,0.0,0.0,0.0
263905000000,2638,263900000000,,front_steering_joint,front_wheel_joint,left_wheel_joint,right_wheel_joint,8.86829053417,-5.50266681582,-36.8654765011,53.8318813541,9.99387688689,10.1089126779,-2.15054260457,-6.86819994339,0.0,0.0,0.0,0.0
264005000000,2639,264000000000,,front_steering_joint,front_wheel_joint,left_wheel_joint,right_wheel_joint,7.92950863097,-4.49674838785,-37.0866693296,53.1011463435,-9.99928684209,10.0015837309,-1.6603774822,-7.64615823582,0.0,0.0,0.0,0.0
264105000000,2640,264100000000,,front_steering_joint,front_wheel_joint,left_wheel_joint,right_wheel_joint,6.92988018682,-3.54470716277,-37.1506679382,52.3448763454,-10.0011921865,9.53111028738,0.106126765666,-7.43431601965,0.0,0.0,0.0,0.0
264205000000,2641,264200000000,,front_steering_joint,front_wheel_joint,left_wheel_joint,right_wheel_joint,5.93201157261,-2.63796093385,-37.1568099676,51.676034692,-9.92491799841,9.06738690129,-0.597355648688,-5.87907334354,0.0,0.0,0.0,0.0
264305000000,2642,264300000000,,front_steering_joint,front_wheel_joint,left_wheel_joint,right_wheel_joint,4.93932164867,-1.77711722093,-37.3051991188,51.1938904275,-9.85058164738,8.65880334646,-2.33444126276,-3.86668782876,0.0,0.0,0.0,0.0
264405000000,2643,264400000000,,front_steering_joint,front_wheel_joint,left_wheel_joint,right_wheel_joint,3.94306780349,-0.954344997531,-37.6363955939,50.910496514,-9.98780676897,8.21816502558,-4.1825444314,-1.92787925407,0.0,0.0,0.0,0.0
264505000000,2644,264500000000,,front_steering_joint,front_wheel_joint,left_wheel_joint,right_wheel_joint,2.94841838733,-0.16610810678,-38.1304813223,50.663545632,-9.98811084337,7.7728445822,-5.22341793057,-3.08638067659,0.0,0.0,0.0,0.0
264605000000,2645,264600000000,,front_steering_joint,front_wheel_joint,left_wheel_joint,right_wheel_joint,1.95367592924,0.565398365385,-38.5663009321,50.2550257799,-9.86255448914,7.33067192093,-3.57709377682,-4.98912998662,0.0,0.0,0.0,0.0
264705000000,2646,264705000000,,front_steering_joint,front_wheel_joint,left_wheel_joint,right_wheel_joint,0.955208018347,1.24846625993,-38.8588443477,49.7217779853,-9.99059172282,6.83060221769,-2.48669944985,-5.16659265372,0.0,0.0,0.0,0.0
264805000000,2647,264800000000,,front_steering_joint,front_wheel_joint,left_wheel_joint,right_wheel_joint,-0.0438281633376,1.88448572449,-39.0645134007,49.2386186947,-9.99825744856,6.36932663677,-1.67466491808,-4.50513357503,0.0,0.0,0.0,0.0
264905000000,2648,264900000000,,front_steering_joint,front_wheel_joint,left_wheel_joint,right_wheel_joint,0.894105729148,2.47374776346,-39.2073408675,48.8432017745,10.0014402539,5.87741664644,-1.10626347844,-3.55380547533,0.0,0.0,0.0,0.0
265005000000,2649,265000000000,,front_steering_joint,front_wheel_joint,left_wheel_joint,right_wheel_joint,-0.0451981303798,3.01326372398,-39.2713951537,48.5208101824,-9.98033065556,5.43437129085,-0.360618219351,-2.80256992385,0.0,0.0,0.0,0.0
265100000000,2650,265100000000,,front_steering_joint,front_wheel_joint,left_wheel_joint,right_wheel_joint,0.896179685999,3.50890907323,-39.2947024515,48.3056146349,9.97924011086,4.91771340552,-0.0141835784923,-1.66422344807,0.0,0.0,0.0,0.0
265205000000,2651,265200000000,,front_steering_joint,front_wheel_joint,left_wheel_joint,right_wheel_joint,-0.0425529509776,3.951720489,-39.2599646343,48.1789740053,-9.97454543302,4.47200355337,0.545221865401,-0.78878801815,0.0,0.0,0.0,0.0
265305000000,2652,265300000000,,front_steering_joint,front_wheel_joint,left_wheel_joint,right_wheel_joint,0.898954495997,4.35198553906,-39.1958749698,48.1628679786,9.97740151129,4.05743159463,1.05041747907,-0.0459985777359,0.0,0.0,0.0,0.0
265405000000,2653,265400000000,,front_steering_joint,front_wheel_joint,left_wheel_joint,right_wheel_joint,-0.0408028587007,4.70900259019,-39.0511938434,48.1871396183,-9.98416273385,3.6207815335,1.60234049084,0.751167833554,0.0,0.0,0.0,0.0
265505000000,2654,265505000000,,front_steering_joint,front_wheel_joint,left_wheel_joint,right_wheel_joint,0.899699048985,5.0267809958,-38.8687898099,48.3015871145,9.99240768338,3.22174613541,2.50438663564,0.826984357443,0.0,0.0,0.0,0.0
265605000000,2655,265600000000,,front_steering_joint,front_wheel_joint,left_wheel_joint,right_wheel_joint,-0.0425335032935,5.3112246269,-38.6086236453,48.4243165039,-10.0027004336,2.7768946274,2.65586281223,1.77896150373,0.0,0.0,0.0,0.0
265700000000,2656,265700000000,,front_steering_joint,front_wheel_joint,left_wheel_joint,right_wheel_joint,0.898677548822,5.5281652021,-38.3798377662,48.5977535211,10.0054622476,2.22146247937,2.04195730734,1.08379246649,0.0,0.0,0.0,0.0
265805000000,2657,265800000000,,front_steering_joint,front_wheel_joint,left_wheel_joint,right_wheel_joint,-0.0423186758166,5.69744078159,-38.2125869215,48.6970527183,-9.9758796035,1.57536535137,1.31035398013,1.26631270733,0.0,0.0,0.0,0.0
265905000000,2658,265905000000,,front_steering_joint,front_wheel_joint,left_wheel_joint,right_wheel_joint,0.897760819516,5.79454770802,-38.108666572,48.7928096525,10.0032177387,0.995868159929,0.676516507848,0.488475330379,0.0,0.0,0.0,0.0
266005000000,2659,266000000000,,front_steering_joint,front_wheel_joint,left_wheel_joint,right_wheel_joint,-0.0444770438681,5.84405123653,-38.0567974474,48.8213013334,-10.0001944229,0.589872050357,0.423810578902,0.437014461082,0.0,0.0,0.0,0.0
266105000000,2660,266100000000,,front_steering_joint,front_wheel_joint,left_wheel_joint,right_wheel_joint,0.896570248897,5.85933329669,-37.9809874163,48.8751124924,9.97422742659,0.0844488775819,1.16231023945,0.488611534338,0.0,0.0,0.0,0.0
266205000000,2661,266200000000,,front_steering_joint,front_wheel_joint,left_wheel_joint,right_wheel_joint,-0.0486190748026,5.86445200365,-37.8923905039,48.9354308503,-9.98940376881,0.181301807288,0.841238369821,0.83374776674,0.0,0.0,0.0,0.0
